net.p1.0.conv.conv_fuse.weight,net.p2.0.conv.conv_fuse.weight,net.p2.1.conv1.conv.conv_fuse.weight,net.p2.1.conv2.conv.conv_fuse.weight,net.p2.1.res_m.0.conv1.conv.conv_fuse.weight,net.p2.1.res_m.0.conv2.conv.conv_fuse.weight,net.p3.0.conv.conv_fuse.weight,net.p3.1.conv1.conv.conv_fuse.weight,net.p3.1.conv2.conv.conv_fuse.weight,net.p3.1.res_m.0.conv1.conv.conv_fuse.weight,net.p3.1.res_m.0.conv2.conv.conv_fuse.weight,net.p3.1.res_m.1.conv1.conv.conv_fuse.weight,net.p3.1.res_m.1.conv2.conv.conv_fuse.weight,net.p4.0.conv.conv_fuse.weight,net.p4.1.conv1.conv.conv_fuse.weight,net.p4.1.conv2.conv.conv_fuse.weight,net.p4.1.res_m.0.conv1.conv.conv_fuse.weight,net.p4.1.res_m.0.conv2.conv.conv_fuse.weight,net.p4.1.res_m.1.conv1.conv.conv_fuse.weight,net.p4.1.res_m.1.conv2.conv.conv_fuse.weight,net.p5.0.conv.conv_fuse.weight,net.p5.1.conv1.conv.conv_fuse.weight,net.p5.1.conv2.conv.conv_fuse.weight,net.p5.1.res_m.0.conv1.conv.conv_fuse.weight,net.p5.1.res_m.0.conv2.conv.conv_fuse.weight,net.p5.2.conv1.conv.conv_fuse.weight,net.p5.2.conv2.conv.conv_fuse.weight,fpn.h1.conv1.conv.conv_fuse.weight,fpn.h1.conv2.conv.conv_fuse.weight,fpn.h1.res_m.0.conv1.conv.conv_fuse.weight,fpn.h1.res_m.0.conv2.conv.conv_fuse.weight,fpn.h2.conv1.conv.conv_fuse.weight,fpn.h2.conv2.conv.conv_fuse.weight,fpn.h2.res_m.0.conv1.conv.conv_fuse.weight,fpn.h2.res_m.0.conv2.conv.conv_fuse.weight,fpn.h3.conv.conv_fuse.weight,fpn.h4.conv1.conv.conv_fuse.weight,fpn.h4.conv2.conv.conv_fuse.weight,fpn.h4.res_m.0.conv1.conv.conv_fuse.weight,fpn.h4.res_m.0.conv2.conv.conv_fuse.weight,fpn.h5.conv.conv_fuse.weight,fpn.h6.conv1.conv.conv_fuse.weight,fpn.h6.conv2.conv.conv_fuse.weight,fpn.h6.res_m.0.conv1.conv.conv_fuse.weight,fpn.h6.res_m.0.conv2.conv.conv_fuse.weight,head.box.0.0.conv.conv_fuse.weight,head.box.0.1.conv.conv_fuse.weight,head.box.0.2.weight,head.box.1.0.conv.conv_fuse.weight,head.box.1.1.conv.conv_fuse.weight,head.box.1.2.weight,head.box.2.0.conv.conv_fuse.weight,head.box.2.1.conv.conv_fuse.weight,head.box.2.2.weight,head.cls.0.0.conv.conv_fuse.weight,head.cls.0.1.conv.conv_fuse.weight,head.cls.0.2.weight,head.cls.1.0.conv.conv_fuse.weight,head.cls.1.1.conv.conv_fuse.weight,head.cls.1.2.weight,head.cls.2.0.conv.conv_fuse.weight,head.cls.2.1.conv.conv_fuse.weight,head.cls.2.2.weight
4.442281246185303,0.014842200092971325,-0.0038979658856987953,0.06555324047803879,-0.09723499417304993,-0.023697154596447945,0.0011064582504332066,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766328752040863,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.30892640352249146,0.04342934489250183,0.0800568237900734,-0.012321333400905132,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378327384591103,0.000555585662368685,0.0,0.027525214478373528,-0.05665319785475731,0.0,-0.13098891079425812,0.021905915811657906,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842200092971325,-0.0038979658856987953,0.06555324047803879,-0.09723499417304993,-0.023697154596447945,0.0011064582504332066,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766328752040863,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.30892640352249146,0.04342934489250183,0.0800568237900734,-0.012321333400905132,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378327384591103,0.000555585662368685,0.0,0.027525214478373528,-0.05665319785475731,0.0,-0.13098891079425812,0.021905915811657906,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842200092971325,-0.0038979649543762207,0.06555324047803879,-0.09723499417304993,-0.023697154596447945,0.001106457901187241,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766326889395714,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.30892640352249146,0.043429333716630936,0.0800568237900734,-0.012321332469582558,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378329247236252,0.0005555854877457023,0.0,0.027525214478373528,-0.05665319785475731,0.0,-0.13098891079425812,0.021905921399593353,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842200092971325,-0.0038979635573923588,0.06555324047803879,-0.09723499417304993,-0.023697154596447945,0.0011064556892961264,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766321767121553,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.30892637372016907,0.043429307639598846,0.0800568237900734,-0.012321329675614834,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.01137833297252655,0.0005555853131227195,0.0,0.027525214478373528,-0.056653186678886414,0.0,-0.13098891079425812,0.02190592885017395,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.01484219916164875,-0.0038979609962552786,0.06555324047803879,-0.09723499417304993,-0.023697154596447945,0.0011064584832638502,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766314782202244,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.3089263439178467,0.04342930391430855,0.0800568237900734,-0.01232132501900196,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378339491784573,0.000555585022084415,0.0,0.027525214478373528,-0.05665316805243492,0.0,-0.13098891079425812,0.021905940026044846,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.01484219916164875,-0.0038979584351181984,0.06555323302745819,-0.09723499417304993,-0.023697154596447945,0.0011064602294936776,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766303140670061,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505568340420723,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.3089263141155243,0.04342927783727646,0.08005683124065399,-0.012321321293711662,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343773841858,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378347873687744,0.0005555847310461104,0.0,0.027525214478373528,-0.05665312707424164,0.0,-0.13098891079425812,0.02190597914159298,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.01484219916164875,-0.0038979514501988888,0.065553218126297,-0.09723499417304993,-0.023697154596447945,0.001106465351767838,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766288239508867,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505575325340033,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.3089262843132019,0.04342923313379288,0.08005683124065399,-0.012321310117840767,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.1752343624830246,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.01137835718691349,0.0005555844400078058,0.0,0.027525214478373528,-0.05665310472249985,0.0,-0.13098891079425812,0.02190600335597992,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842194505035877,-0.0038979516830295324,0.0655532106757164,-0.09723500162363052,-0.023697154596447945,0.0011064604623243213,0.43420013785362244,-0.1708928346633911,-0.06274524331092834,-0.14603962004184723,0.007766277063637972,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505579981952906,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.3089262545108795,0.043429240584373474,0.08005683124065399,-0.012321299873292446,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.0079480716958642,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.17523439228534698,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378366500139236,0.0005555841489695013,0.0,0.027525214478373528,-0.05665305629372597,0.0,-0.13098891079425812,0.02190602570772171,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842191711068153,-0.0038979523815214634,0.0655532032251358,-0.09723501652479172,-0.023697154596447945,0.0011064385762438178,0.43420013785362244,-0.1708928495645523,-0.06274524331092834,-0.14603962004184723,0.007766255643218756,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.002250558463856578,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.3089262545108795,0.04342928156256676,0.08005683124065399,-0.012321298010647297,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.007948072627186775,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.17523443698883057,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378374882042408,0.0005555838579311967,0.0,0.027525214478373528,-0.05665303394198418,0.0,-0.13098891079425812,0.021906159818172455,0.008160299621522427,0.29093119502067566,0.06440648436546326
4.442281246185303,0.014842189848423004,-0.003897949820384383,0.0655532032251358,-0.09723502397537231,-0.023697154596447945,0.0011064535938203335,0.43420013785362244,-0.1708928644657135,-0.06274524331092834,-0.14603962004184723,0.007766240742057562,-0.1888396441936493,0.0,0.10749112814664841,-0.031149346381425858,0.10749032348394394,0.06013382598757744,0.0022505593951791525,-0.005106690805405378,0.0,-0.1354990452528,0.030910251662135124,0.0,0.11454683542251587,-0.006137378979474306,0.0980156660079956,-0.13684116303920746,0.0949530377984047,0.0,0.021764930337667465,0.07730016112327576,-0.30892622470855713,0.043429333716630936,0.08005683869123459,-0.012321307323873043,-0.02052975259721279,-0.005836427211761475,0.0,-0.01445387676358223,0.00794807355850935,0.0175028033554554,0.0,0.0,-0.01915362849831581,-0.04517724737524986,0.004198862239718437,0.17523451149463654,0.0,0.0,-0.04148010164499283,0.011898341588675976,-0.011378382332623005,0.000555583625100553,0.0,0.027525214478373528,-0.05665300041437149,0.0,-0.13098891079425812,0.021906306967139244,0.008160299621522427,0.29093119502067566,0.06440648436546326
